customer_id,fecha_registro,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
0962c1235634c088,2022-03-29,1008.0,Medellín,Natural,App,1,2.0,24600.0,12300.0,1.0,3.0,0.9487,8.3,1
f2baab908d13566a,2021-02-21,1409.0,Barranquilla,Natural,API,0,4.0,54000.0,13500.0,4.0,1.0,0.8043,7.6,0
1c3c866c2262f96a,2021-04-28,1343.0,Bogotá,Empresa,Punto físico,1,11.0,418000.0,38000.0,33.0,0.0,0.9378,,0
ea240751f29d572a,2023-03-28,644.0,,Natural,Web,0,5.0,80000.0,16000.0,16.0,1.0,0.8533,2.9,1
2602d6e7ee8951c5,20190607,2034.0,Bogotá,Natural,Web,0,2.0,27400.0,13700.0,9.0,2.0,,8.0,0
e4fa7c6d3f682d35,2021-01-10,1451.0,Cali,Natural,Web,1,3.0,16500.0,5500.0,9.0,1.0,0.7517,,0
91451c2acbde01e3,2023-08-30,489.0,Cartagena,Ecommerce,Punto físico,0,,378000.0,18000.0,41.0,1.0,0.9999,6.3,1
17e4d89c9d58f7fe,2021-11-04,,Medellín,Empresa,Punto físico,0,14.0,421400.0,30100.0,40.0,0.0,1.0,,0
d94da981471f2983,2020-01-28,,,Empresa,Web,1,8.0,323200.0,40400.0,,0.0,0.7675,6.8,1
7ad0242cc558c2fc,2023-08-12,507.0,Cúcuta,Empresa,App,1,9.0,285300.0,31700.0,101.0,3.0,1.0,6.9,0
413c5c8ba6ab6e3b,2023-03-02,670.0,Bucaramanga,Empresa,App,0,15.0,697500.0,46500.0,32.0,0.0,0.9604,9.5,0
7545a9a1b03b3328,2022-03-03,1034.0,Medellín,Natural,Web,0,4.0,55200.0,13800.0,,1.0,0.879,5.0,1
882e57668c99c0f5,2019-01-28,2164.0,Barranquilla,Natural,Punto físico,0,6.0,39600.0,6600.0,82.0,2.0,0.933,8.1,0
46295d132800e8df,2023-08-31,488.0,Cali,Natural,App,1,5.0,56500.0,11300.0,3.0,1.0,0.9574,5.7,0
2f613c2bd6d48622,2019-01-14,2178.0,Cartagena,,API,0,10.0,469000.0,46900.0,35.0,4.0,0.8749,5.9,0
69df85197f113f6a,2023-10-28,430.0,Cali,Ecommerce,,0,17.0,41076000.0,16400.0,67.0,2.0,0.9168,8.3,0
0fcd5fb668e466dc,2022-03-16,1021.0,Medellín,Ecommerce,App,1,16.0,339200.0,21200.0,46.0,1.0,0.913,7.5,0
045cf9d78166637c,2020-12-08,1484.0,Medellín,Natural,Web,0,4.0,60400.0,15100.0,8.0,2.0,1.0,6.9,1
960b9d96b54598c0,99/99/9999,1697.0,Medellín,Empresa,Punto físico,1,10.0,536000.0,53600.0,70.0,0.0,0.8606,8.1,0
b223a3e2af3c59f9,2020-10-27,1526.0,Bogotá,Empresa,App,0,14.0,404600.0,28900.0,,0.0,0.882,6.8,0
23eabe6ef51af2bf,2022-11-11,781.0,Medellín,,,0,3.0,29100.0,9700.0,10.0,1.0,0.8554,6.4,1
51dc0e19d9b57c11,2019-07-13,1998.0,Medellín,Empresa,Web,0,14.0,716800.0,51200.0,43.0,0.0,0.8221,8.8,0
a3fdff5144ff2dfa,2021-01-02,1459.0,,Natural,App,1,3.0,28800.0,9600.0,7.0,2.0,0.7385,3.7,1
3be1e722c935d5ed,2022-10-29,794.0,Bogotá,Empresa,Punto físico,0,13.0,542100.0,41700.0,22.0,2.0,0.8974,4.7,0
62b50861fab7b508,2020-05-18,1688.0,Medellín,Ecommerce,App,0,,67200.0,4800.0,121.0,0.0,0.952,2.9,1
13c03249ba49accb,2020-08-12,1602.0,Pereira,Empresa,Punto físico,1,16.0,449600.0,28100.0,38.0,3.0,0.9401,9.8,0
ec9f31da3a93a627,2020-06-12,1663.0,Medellín,Natural,Web,1,1.0,11800.0,11800.0,49.0,0.0,0.9519,10.0,0
7b2765ad9a0bc03f,2021-01-24,1437.0,Medellín,Empresa,App,0,11.0,490600.0,44600.0,10.0,0.0,0.7337,9.4,0
f1ec2941224c9aa6,2023-10-06,452.0,Cali,Natural,API,0,4.0,,18100.0,67.0,,0.7934,10.0,1
89dd8831f225c43f,2021-09-06,1212.0,Cali,Ecommerce,App,1,18.0,270000.0,15000.0,25.0,0.0,0.952,0.1,0
a2c0cdb048ec3d08,2022-05-07,969.0,Bogotá,,,0,13.0,647400.0,49800.0,72.0,1.0,0.9124,7.6,1
ad22bdf5bc04d83e,2023-09-05,483.0,Barranquilla,Empresa,Punto físico,0,13.0,579800.0,44600.0,51.0,1.0,0.6912,6.5,0
935f284d4d265bfc,2021-04-07,1364.0,Bogotá,Natural,API,0,6.0,89400.0,14900.0,10.0,1.0,0.8533,5.7,0
503266b09865ed7a,2022-09-11,842.0,Cúcuta,Natural,App,0,1.0,7800.0,7800.0,102.0,0.0,1.0,7.0,0
4325e8c10cff6fbc,2022-01-11,1085.0,Bogotá,Ecommerce,App,1,16.0,270400.0,16900.0,5.0,1.0,,10.0,0
06aa2623622cefc6,2020-06-01,1674.0,Cúcuta,Natural,App,0,2.0,31800.0,15900.0,114.0,5.0,0.8632,8.3,1
861702edd85305c0,2019-12-10,1848.0,Bogotá,Natural,App,0,6.0,52800.0,8800.0,44.0,1.0,0.856,5.9,0
f792b0c36913a2a7,2022-10-25,798.0,Medellín,Empresa,API,0,6.0,253200.0,42200.0,50.0,1.0,0.9954,9.4,0
f33ff80a32ea825f,2022-05-20,956.0,Medellín,Empresa,Web,0,10.0,484000.0,48400.0,28.0,1.0,0.9636,10.0,0
711eb63d9de1ec3d,2023-12-28,369.0,Bogotá,Natural,,1,0.0,0.0,14300.0,26.0,1.0,0.8544,6.1,0
8e74bc513942e4f2,2023-05-07,,Medellín,,Web,0,4.0,44000.0,11000.0,25.0,0.0,,6.6,0
6fc71b75624b29e6,2022-01-30,,Medellín,Ecommerce,,0,12.0,212400.0,17700.0,14.0,1.0,0.8637,8.5,0
9330e997192560d6,2023-10-07,451.0,Cúcuta,Natural,App,1,3.0,45300.0,15100.0,73.0,2.0,0.8122,5.8,1
58a24099b1c901ac,2023-02-28,672.0,Cali,Empresa,API,0,10.0,392000.0,39200.0,111.0,0.0,0.8529,,1
4f0e83481b433f85,2020-07-31,1614.0,Bogotá,Empresa,Web,0,16.0,739200.0,46200.0,25.0,1.0,1.0,7.3,0
5c58daaec73b104f,2019-02-14,2147.0,Bogotá,,Punto físico,1,6.0,97200.0,16200.0,43.0,1.0,1.0,7.8,1
c19f1a1da6428b43,2020-10-20,1533.0,Medellín,Natural,App,0,3.0,44700.0,14900.0,55.0,0.0,0.8554,5.5,0
7cd4d8143dfcfb78,2019-03-06,,Cali,Natural,,0,2.0,25800.0,12900.0,40.0,0.0,0.9201,5.3,0
b66eca7f14c89497,2021-04-16,1355.0,Bogotá,Natural,Web,0,1.0,8800.0,8800.0,22.0,1.0,0.7191,6.6,1
e4824685354bf9df,2020-03-19,1748.0,,Empresa,Web,0,13.0,286000.0,22000.0,5.0,1.0,0.8747,,0
ba1d276dc6dcfcce,2019-11-29,1859.0,Bogotá,Ecommerce,Web,1,15.0,,18900.0,85.0,2.0,0.8155,7.7,0
25c8d2d41abfb09d,11-17-2023,410.0,Bogotá,Natural,App,0,6.0,87600.0,14600.0,44.0,0.0,0.8734,0.0,0
d5db07d4107b5e17,2022-05-10,966.0,Cali,Empresa,Web,1,10.0,,36200.0,111.0,0.0,0.7876,1.8,1
6f5ff957ddfd9695,2021-02-25,1405.0,Barranquilla,Natural,Web,1,4.0,36400.0,9100.0,16.0,0.0,0.9089,7.6,0
dedf7180b39324f5,2020-08-19,1595.0,Cali,Natural,Punto físico,0,2.0,21400.0,10700.0,,1.0,0.8798,5.7,1
37d572efc943f312,2020-12-16,1476.0,Bogotá,Ecommerce,Web,0,21.0,531300.0,25300.0,6.0,2.0,0.8904,7.8,0
643058be6e6345a1,2019-11-09,1879.0,Bogotá,Empresa,Punto físico,1,10.0,607000.0,60700.0,13.0,1.0,0.7893,9.5,0
6900e95c8ce0efae,2022-10-13,810.0,Bogotá,Natural,Web,1,7.0,87500.0,12500.0,,3.0,0.9901,6.2,1
d1e5811819d2d414,2019-03-07,2126.0,Barranquilla,Ecommerce,Web,0,22.0,,14500.0,11.0,1.0,0.9845,10.0,0
5ae6a49521b83345,2022-06-02,943.0,,Empresa,App,1,10.0,363000.0,36300.0,5.0,0.0,0.9361,6.0,0
2f4d2b92a860b795,2021-04-28,1343.0,Medellín,Natural,,0,4.0,54400.0,,59.0,0.0,1.0,5.3,0
1452613e4b03db54,2022-12-04,758.0,Cali,Empresa,,1,17.0,374000.0,22000.0,16.0,2.0,0.8487,9.1,0
1bfc958be8c03fa0,99/99/9999,1696.0,,,Web,0,2.0,19000.0,9500.0,46.0,2.0,0.7558,9.6,1
fbdf42a5097dfe4b,2022-09-21,832.0,Barranquilla,Natural,App,0,3.0,17700.0,5900.0,24.0,0.0,,7.5,0
5daa0286a5747a31,2023-11-22,405.0,Medellín,Ecommerce,Punto físico,0,18.0,399600.0,22200.0,36.0,1.0,0.8052,9.0,0
1ddb6febb93b7947,2022-08-21,863.0,Bogotá,Ecommerce,App,0,23.0,503700.0,21900.0,8.0,2.0,0.7216,9.0,0
cf120a9063c6ba35,2019-05-18,2054.0,Cali,Natural,App,1,4.0,12000.0,3000.0,174.0,2.0,0.8662,7.3,1
797b650cefde17b9,2019-12-02,1856.0,Cali,Natural,API,0,1.0,,14400.0,,1.0,1.0,5.2,1
99bcbf7e201b4690,2021-01-22,1439.0,,Natural,App,0,5.0,82500.0,16500.0,9.0,0.0,0.7473,5.3,0
bc0e2e9c35670a4a,2020-10-26,1527.0,Cali,Natural,Web,0,4.0,55200.0,13800.0,46.0,0.0,0.8862,4.7,0
29ccdbecae002fc0,2021-10-12,1176.0,Barranquilla,Natural,Web,0,1.0,9500.0,9500.0,18.0,1.0,1.0,6.8,0
1c2741db54309d29,2021-01-29,1432.0,Bogotá,Natural,App,0,2.0,24800.0,12400.0,17.0,0.0,0.9466,4.2,0
b671df5b05057ed5,2019-10-01,1918.0,Medellín,Natural,App,0,2.0,21200.0,10600.0,5.0,1.0,0.8328,3.6,0
9a19d953e58837c5,2019-11-11,1877.0,Bogotá,Empresa,App,0,13.0,,50300.0,10.0,2.0,,9.9,0
50fa4c7d710e5086,2021-10-08,1180.0,Pasto,Natural,App,0,,28500.0,9500.0,64.0,2.0,0.9374,7.6,0
89f41115a3bdff88,11-10-2019,1878.0,Cali,Ecommerce,Punto físico,0,18.0,352800.0,19600.0,11.0,2.0,,3.1,1
f80c0d382840be15,2021-04-28,1343.0,Bogotá,Natural,Web,0,2.0,,9800.0,21.0,0.0,0.8605,4.0,0
4db82195e59be97a,2023-05-08,603.0,Pereira,Empresa,Web,0,13.0,646100.0,49700.0,34.0,1.0,0.8346,6.4,0
517f0e17505d26e9,2020-04-09,1727.0,Bogotá,Empresa,App,0,8.0,638400.0,79800.0,1.0,1.0,0.8158,9.2,0
c6e9f50d753592ef,2023-06-27,553.0,Bogotá,Empresa,App,0,11.0,629200.0,,85.0,3.0,0.8671,7.2,0
34200973afc5907e,2022-08-19,865.0,Barranquilla,Natural,Punto físico,0,6.0,76800.0,12800.0,4.0,0.0,0.9573,1.4,0
39aa4c21fd629436,2021-02-08,1422.0,Pereira,Natural,Punto físico,1,4.0,,8200.0,34.0,1.0,0.8788,7.9,0
eceb050d61cbd6aa,2021-11-14,,Medellín,Natural,Web,0,2.0,25800.0,12900.0,219.0,2.0,0.8689,6.2,1
3c38e66de534a242,2023-06-22,558.0,Bogotá,Natural,API,0,5.0,64500.0,12900.0,5.0,0.0,0.8485,7.2,0
b504eb73d3b5cba8,2022-02-03,1062.0,Bogotá,Empresa,Web,0,8.0,305600.0,38200.0,51.0,1.0,0.7153,10.0,0
54c94e0a6f06ea56,2019-10-08,1911.0,Cali,Natural,API,0,2.0,17000.0,8500.0,,0.0,0.6947,7.4,0
30a9eb77466c7062,2022-07-08,907.0,Cartagena,Empresa,Web,1,,421200.0,46800.0,22.0,1.0,0.8605,7.4,0
d3e73e6b5f507f21,2020-06-26,1649.0,Medellín,Natural,Web,1,5.0,67000.0,13400.0,33.0,1.0,0.9608,6.3,0
1fa5b3f87d4c84d6,2021-03-07,1395.0,Cali,Natural,Punto físico,0,2.0,28400.0,14200.0,111.0,1.0,0.8504,5.6,1
1f5aa699f83dcfd2,2021-09-04,1214.0,Bogotá,Ecommerce,,0,16.0,,15800.0,35.0,0.0,0.7612,3.5,0
bc2956472d3d0fcc,2023-08-28,491.0,,Natural,Punto físico,0,1.0,8900.0,8900.0,11.0,1.0,0.8316,8.9,0
ab2eaee6edd5f036,2019-11-23,1865.0,Bucaramanga,Empresa,Web,0,20.0,1050000.0,52500.0,29.0,1.0,0.8776,5.7,0
5f6c60cafa79edb1,2019-01-04,2188.0,Bogotá,Empresa,API,0,14.0,947800.0,67700.0,9.0,3.0,0.9074,,0
da44c11a29236d95,2019-10-14,1905.0,Medellín,Ecommerce,App,1,,273600.0,11400.0,258.0,1.0,1.0,6.9,0
03b89d2d968d040d,2022-06-27,918.0,Medellín,Natural,Web,0,3.0,45300.0,15100.0,132.0,1.0,,6.3,1
670276a22bb9dfd9,2022-10-23,800.0,Bogotá,Natural,,0,5.0,39000.0,7800.0,42.0,,0.809,7.0,1
e18b1f531dba6463,2022-11-26,766.0,Pasto,Empresa,App,1,8.0,221600.0,27700.0,17.0,0.0,0.8849,5.5,0
ca377a4165b98215,2019-12-09,1849.0,Cali,Ecommerce,Punto físico,0,13.0,227500.0,17500.0,15.0,1.0,0.8339,9.9,0
599c662f87b1199d,2019-05-21,2051.0,Pereira,Natural,App,0,4.0,25200.0,6300.0,10.0,1.0,0.7316,6.3,1
b5c1bc30eece6ef6,2023-04-13,628.0,Cali,Empresa,App,0,9.0,467100.0,51900.0,52.0,1.0,0.9547,,0
590551b29606053c,2021-02-28,1402.0,Medellín,Ecommerce,Web,1,18.0,352800.0,19600.0,8.0,2.0,0.8864,4.0,1
fd7e3238bb15e267,10-02-2023,456.0,Bogotá,Empresa,Punto físico,1,,649000.0,,12.0,,0.7563,10.0,1
c0c696548a378899,2020-10-11,1542.0,Pereira,Natural,API,1,3.0,25500.0,8500.0,85.0,2.0,0.6495,,1
cbd6fd6ae488ac3d,2022-09-09,844.0,Medellín,Natural,API,0,6.0,106200.0,17700.0,12.0,0.0,0.7575,4.8,0
d8c1af4b8d72c211,2020-10-01,1552.0,Pereira,Natural,API,0,4.0,45200.0,11300.0,46.0,0.0,0.7871,6.7,0
c2f0aef4236b2fb1,2023-08-25,494.0,Bucaramanga,Natural,API,1,5.0,54000.0,10800.0,16.0,0.0,0.9449,7.2,0
f14d9b26c3f58a0e,2023-12-05,392.0,Bogotá,Empresa,App,1,12.0,637200.0,53100.0,17.0,0.0,0.8565,6.3,0
e274ccd22d4cf342,2023-10-18,440.0,Bogotá,Natural,App,0,,24000.0,12000.0,5.0,5.0,0.8446,6.3,1
c90b2ac527d597ea,2022-01-10,1086.0,Bogotá,Natural,Web,0,4.0,64400.0,16100.0,41.0,1.0,,,0
7aab6f031a10938e,2023-02-05,695.0,Cali,Natural,App,0,6.0,61800.0,10300.0,19.0,0.0,0.907,8.2,0
17a921286f9a0f6e,2022-08-28,856.0,Cali,Natural,Punto físico,0,4.0,28400.0,7100.0,33.0,2.0,0.8279,7.2,0
61898cd7c5a467b8,2022-01-11,1085.0,Barranquilla,Empresa,Punto físico,0,8.0,346400.0,43300.0,55.0,2.0,0.8994,10.0,0
fbc575315c2449cb,2020-04-14,1722.0,Barranquilla,Natural,,0,3.0,21000.0,7000.0,61.0,1.0,0.8316,2.1,1
8438cf7752de2417,2022-05-07,969.0,Bogotá,Natural,Web,0,5.0,50000.0,10000.0,146.0,1.0,0.7708,7.1,1
55db367811e20e68,2022-09-15,838.0,Cali,Natural,App,0,4.0,64400.0,16100.0,30.0,2.0,0.9493,5.1,0
dc406180221fd237,2021-04-22,1349.0,Cali,Natural,Web,1,2.0,33800.0,16900.0,,1.0,1.0,7.1,0
e80609dace25ca78,2023-06-03,577.0,Medellín,Ecommerce,Web,0,14.0,162400.0,11600.0,40.0,,0.8515,10.0,0
75812767dc9805d0,2020-09-23,1560.0,Cali,Natural,Punto físico,1,3.0,9600.0,3200.0,12.0,1.0,0.8527,6.6,1
ed7d19b109108a60,2023-01-28,703.0,Medellín,Natural,App,0,4.0,35600.0,8900.0,1.0,1.0,0.9024,6.0,0
c291717713bf3693,2021-09-21,1197.0,Cali,Empresa,Web,0,,943500.0,62900.0,6.0,0.0,0.8773,7.1,0
1ae1da397efe4d7e,2019-06-10,2031.0,Bucaramanga,Natural,Web,0,,110000.0,,43.0,2.0,1.0,5.1,1
07ef450414247159,2021-08-16,1233.0,Medellín,Natural,App,0,2.0,25400.0,12700.0,123.0,0.0,0.8509,7.4,0
0b1142c2c3b36715,20201006,1547.0,Pereira,Empresa,Web,1,12.0,243600.0,20300.0,16.0,0.0,,3.1,0
26cca212e3cbe084,2023-11-12,,Bogotá,Natural,Punto físico,1,11.0,146300.0,13300.0,7.0,2.0,0.7664,5.0,0
aaec8b8918382d81,2019-06-20,2021.0,Medellín,Natural,App,1,2.0,9000.0,4500.0,21.0,1.0,0.8765,10.0,0
51e7d0064e0bfb5d,2021-03-03,1399.0,Cúcuta,Empresa,API,1,14.0,306600.0,21900.0,46.0,1.0,0.8177,6.5,0
cad52c82b7057b34,2021-08-20,1229.0,Bucaramanga,Natural,App,0,,17700.0,5900.0,1.0,,0.9694,5.1,0
e5f55a80904fddab,2022-07-22,893.0,Pasto,Empresa,App,0,,568500.0,37900.0,77.0,,0.8843,7.9,1
037fdeb1e024fc93,2019-02-10,,Bogotá,Natural,Punto físico,1,4.0,40400.0,10100.0,10.0,2.0,0.8095,7.1,0
8266d7f56fe7dbbe,2019-08-02,1978.0,,Empresa,Punto físico,1,17.0,748000.0,,90.0,1.0,0.9181,7.2,0
92e9384d6aac5cd3,2021-06-16,1294.0,Bucaramanga,,Web,0,21.0,378000.0,18000.0,56.0,,0.7825,6.1,1
6e5e79de6a4b4c4a,2021-12-02,1125.0,Cali,Natural,Web,0,3.0,,,27.0,2.0,0.8448,6.4,1
adf9636a2845c945,2023-06-11,569.0,Bogotá,Empresa,Web,1,,,32700.0,123.0,2.0,0.9514,7.5,0
69981ed8bf6f8b97,2019-11-24,1864.0,Pereira,Natural,Punto físico,0,4.0,66400.0,,36.0,1.0,0.9448,9.9,0
dc6736c16e53e199,2019-08-21,1959.0,Bucaramanga,,Web,1,24.0,432000.0,18000.0,3.0,3.0,1.0,10.0,0
56b0773686e786ee,20190904,1945.0,,Natural,Punto físico,1,4.0,22800.0,5700.0,4.0,3.0,0.9467,8.3,0
855c06fcc4966ee4,2019-12-29,1829.0,Cali,Empresa,Punto físico,0,11.0,,54500.0,25.0,1.0,0.8581,3.6,0
bb687d19789ef7ca,2023-07-26,524.0,Bogotá,,Web,0,23.0,331200.0,14400.0,6.0,3.0,0.8675,6.6,0
1e2897440bc08b09,2019-03-16,2117.0,Bogotá,Natural,Punto físico,1,4.0,28800.0,7200.0,50.0,1.0,0.7409,7.2,1
a6d330061482f0ee,2021-03-21,1381.0,Bogotá,Empresa,Web,1,10.0,429000.0,42900.0,28.0,,0.9586,5.9,0
19fd2bc0a90c4d23,2019-04-17,2085.0,Medellín,Empresa,App,1,8.0,476800.0,59600.0,16.0,1.0,0.8601,6.2,0
13ee5a2ebea1f355,2019-11-09,1879.0,Bogotá,Natural,Web,1,2.0,15600.0,7800.0,82.0,2.0,0.9388,5.0,0
bd86596b267c1efb,2023-06-05,575.0,Medellín,Natural,Web,1,6.0,46800.0,7800.0,151.0,3.0,0.9063,7.5,1
de449a7f7d3e6811,2022-11-30,762.0,Medellín,Natural,App,0,5.0,74000.0,14800.0,6.0,1.0,0.9329,6.5,0
4a4ead16840acbb6,2021-10-12,1176.0,Pasto,Ecommerce,App,1,22.0,657800.0,29900.0,31.0,2.0,0.8305,8.6,0
9a533450a4f24a8a,2023-09-01,487.0,Bucaramanga,Empresa,Web,1,17.0,,36800.0,28.0,2.0,1.0,8.8,0
b169fe66052c629a,2020-09-01,1582.0,Bogotá,Natural,App,0,3.0,24600.0,8200.0,141.0,3.0,0.9236,8.5,1
7db5368c73cd01f9,2020-08-10,1604.0,Bogotá,Empresa,Web,0,10.0,294000.0,,25.0,2.0,0.7003,6.3,1
4a20f9a2553a0247,2023-05-07,604.0,Bogotá,Ecommerce,Web,1,,174200.0,13400.0,1.0,3.0,0.9834,8.0,0
d4f194f1a2ba9ba2,2019-12-15,,Cartagena,Natural,Punto físico,1,,34200.0,17100.0,40.0,0.0,0.941,4.8,0
65dc9b1ecb430070,2023-10-13,445.0,Cali,Natural,,0,4.0,51200.0,12800.0,1.0,0.0,,9.7,0
f6f5f6d79c962db4,2019-03-10,2123.0,Cali,Ecommerce,Web,0,11.0,200200.0,,59.0,0.0,1.0,5.2,0
940476f1845ff00b,99/99/9999,1267.0,Cali,Natural,API,0,2.0,35200.0,,,2.0,0.874,6.3,0
00cacd0e762a25ec,20230202,698.0,Bogotá,Natural,Web,0,2.0,27800.0,13900.0,25.0,0.0,,6.9,0
1b7b925c76378a67,2023-09-08,480.0,Medellín,Natural,,0,,52800.0,8800.0,62.0,0.0,0.8401,5.5,1
51cda27612b304a9,2020-04-19,1717.0,Bucaramanga,Ecommerce,Punto físico,0,,,11100.0,11.0,1.0,0.836,2.7,0
968874618107fbd4,30/08/2021,1219.0,Medellín,Empresa,App,0,15.0,454500.0,30300.0,48.0,2.0,0.8656,10.0,0
87d829cd93817cef,2019-05-14,2058.0,Medellín,Empresa,Punto físico,0,12.0,326400.0,27200.0,51.0,1.0,0.8541,8.2,0
d86a563f8e77be1d,2022-03-15,1022.0,Barranquilla,Empresa,App,1,14.0,523600.0,,,1.0,0.8931,,0
3aeeb8c747759336,2022-02-21,1044.0,Pereira,Natural,Punto físico,0,5.0,56500.0,11300.0,54.0,,0.9604,3.2,1
99b1bfaf46c0de15,2023-11-19,408.0,,,Web,0,3.0,52500.0,17500.0,72.0,,0.825,5.6,1
c7bf79b94365d4fc,2023-09-27,461.0,Barranquilla,Ecommerce,Punto físico,1,18.0,320400.0,17800.0,17.0,1.0,0.9814,6.1,0
a21982c4c5185087,2021-11-29,1128.0,Cartagena,Empresa,App,0,,708800.0,88600.0,27.0,1.0,1.0,4.4,0
decf7b6d62ea4856,2019-11-24,1864.0,Cali,Empresa,Punto físico,1,9.0,399600.0,44400.0,12.0,1.0,0.8747,3.8,0
33808dbfe89ec334,2023-03-26,646.0,Pereira,Empresa,App,1,12.0,321600.0,26800.0,144.0,1.0,0.8579,9.7,0
4bcb634d90586244,2022-10-22,801.0,Medellín,Empresa,App,0,10.0,342000.0,,62.0,1.0,,4.8,0
7ab948bb06baead5,2020-04-08,1728.0,Medellín,Ecommerce,App,1,12.0,259200.0,21600.0,37.0,3.0,0.9387,7.8,0
1a3032d274846d91,2022-07-23,892.0,Cali,Natural,API,0,4.0,32400.0,8100.0,153.0,0.0,0.9766,4.4,0
cc7382362d9b1bcc,20190210,2151.0,Pereira,Natural,API,0,1.0,9700.0,9700.0,4.0,0.0,0.8145,,1
2878b45177d775ff,2022-06-08,937.0,Bucaramanga,,App,0,13.0,570700.0,43900.0,19.0,0.0,0.8632,0.0,0
9b723be693192d87,2019-08-15,1965.0,Bogotá,Natural,,0,4.0,32400.0,8100.0,10.0,1.0,0.8261,6.4,0
81385f2f8f6707eb,2021-05-26,1315.0,Cali,Natural,App,1,4.0,50000.0,,94.0,,0.9362,10.0,1
b7e0671cb5a3a19b,2020-09-28,1555.0,Manizales,Natural,API,1,,55500.0,11100.0,124.0,1.0,0.8405,4.6,1
38b98022641fc0b5,2020-10-10,1543.0,Cúcuta,Empresa,Punto físico,0,11.0,444400.0,40400.0,,2.0,0.8255,4.8,1
72fa9a485fba5140,2023-09-11,477.0,Bogotá,Empresa,Punto físico,1,8.0,319200.0,39900.0,74.0,1.0,0.7491,4.0,1
225d13c77de869f1,2019-11-27,1861.0,,Natural,Web,0,5.0,87000.0,17400.0,34.0,1.0,0.9066,3.7,1
383a2544ee3bbfdc,13/10/2022,810.0,Bogotá,Ecommerce,API,0,14.0,340200.0,24300.0,4.0,0.0,,3.5,0
af407ddfa136506c,2019-08-12,1968.0,Bogotá,Natural,Punto físico,1,5.0,39500.0,7900.0,5.0,0.0,0.9131,2.3,1
5f48c0f5f49dd068,2019-01-11,2181.0,Medellín,Natural,Punto físico,0,3.0,18360000.0,13600.0,31.0,1.0,0.9151,9.2,0
be688d66a8e30a9e,2020-11-22,1500.0,Bogotá,Empresa,API,0,6.0,243000.0,40500.0,9.0,1.0,0.9228,9.8,0
e5ea04c47a5bef26,2022-05-10,,Medellín,Natural,API,0,5.0,,10600.0,52.0,1.0,,4.9,1
698574e7dce6a00d,07/10/2021,1181.0,Bucaramanga,Empresa,Punto físico,0,12.0,368400.0,30700.0,,,,9.0,0
696bb5609e08a8eb,2021-12-27,1100.0,Barranquilla,Empresa,Web,0,11.0,404800.0,36800.0,14.0,1.0,0.9786,7.6,0
a1a1135456a1d953,2022-03-14,1023.0,Medellín,Empresa,App,1,15.0,1101000.0,73400.0,11.0,1.0,0.8789,,0
d81807e46b6ef2cf,20190309,2124.0,,Natural,App,0,5.0,57500.0,11500.0,21.0,0.0,,5.0,1
049ed7c9afd63ce3,2023-05-26,585.0,Bogotá,Empresa,Punto físico,0,12.0,541200.0,45100.0,102.0,1.0,0.9057,5.0,0
7ff8c61b0d97c73d,2023-01-23,,Bogotá,Natural,Web,0,9.0,71100.0,,21.0,2.0,0.8608,,0
9e77741e2611daae,2022-02-15,,Cali,,Web,0,5.0,62000.0,12400.0,14.0,0.0,0.9315,7.7,0
529f00f8b61e7e43,2019-08-21,1959.0,,Empresa,Punto físico,1,8.0,320800.0,40100.0,124.0,0.0,0.8417,5.7,0
4339de5d9d383cea,2023-07-07,,Bogotá,Empresa,API,0,14.0,463400.0,33100.0,38.0,5.0,0.8548,8.4,0
ca91420fb63e2ed3,2022-01-06,1090.0,Bucaramanga,Empresa,Punto físico,0,14.0,711200.0,50800.0,26.0,3.0,0.8924,7.7,0
799b45740ba1f0d3,2022-10-03,820.0,Medellín,Natural,Punto físico,0,6.0,59400.0,9900.0,242.0,1.0,0.8693,8.6,1
c3850b4efa2716ed,11-07-2020,1515.0,Barranquilla,Empresa,App,0,12.0,454800.0,37900.0,,0.0,0.844,6.2,1
7c70ed569d6d738a,2020-03-03,1764.0,Bogotá,Ecommerce,API,1,,264600.0,14700.0,93.0,4.0,1.0,,1
7350866f70c83bdb,2023-05-10,601.0,Medellín,Natural,App,0,3.0,42600.0,14200.0,13.0,,0.8799,6.6,1
2e335855e2513318,2021-06-14,1296.0,Bogotá,Natural,Web,1,5.0,46000.0,9200.0,17.0,0.0,0.8616,6.9,0
17f8a577df8c1983,2023-11-17,410.0,Bogotá,Natural,,0,3.0,39000.0,13000.0,13.0,3.0,0.6802,1.9,1
015f6e09fd60bec1,2023-04-30,611.0,Barranquilla,Natural,API,0,4.0,,3500.0,,0.0,0.9969,3.6,0
15873cef5ec58719,2022-02-26,1039.0,Cali,Ecommerce,API,1,22.0,323400.0,14700.0,63.0,1.0,0.8482,,0
3b36a0c44d0c1ac5,2021-07-30,1250.0,Medellín,Empresa,Web,1,,692900.0,53300.0,10.0,1.0,0.9788,6.2,0
93407903166d289c,2019-10-06,1913.0,Cartagena,Natural,,0,10.0,140000.0,14000.0,1.0,0.0,0.9472,4.7,0
