customer_id,antiguedad_dias,ciudad,tipo_cliente,canal_principal,tiene_contrato,num_envios_6m,valor_total_6m,ticket_promedio,dias_ultimo_envio,num_reclamos_6m,tasa_entrega_exitosa,nps_score,churn
957e89ff4f39325d,787.0,Cali,Natural,App,0,6.0,98400.0,16400.0,31.0,2.0,0.8625,4.1,0
c741b39f317dda63,1676.0,Cali,Ecommerce,App,1,12.0,192000.0,16000.0,6.0,0.0,0.9098,9.6,0
a5a9a1f3f30b8a2f,1986.0,Medellín,Empresa,API,1,12.0,172600.0,37400.0,37.0,3.0,0.7816,8.6,1
021835f7399dd344,1123.0,Bogotá,Ecommerce,App,1,10.0,201000.0,20100.0,1.0,1.0,0.8038,6.5,0
8bf11904b8eed385,1908.0,Cali,Ecommerce,App,0,19.0,300200.0,15800.0,18.0,3.0,1.0,6.7,0
290c6b8f70ea0179,1856.0,Cali,Natural,App,0,2.0,15400.0,7700.0,4.0,0.0,0.8626,5.1,0
17008696a88485e2,2057.0,Barranquilla,Empresa,Punto físico,0,13.0,1011400.0,77800.0,38.0,1.0,0.9116,4.4,0
09cf40c4018a56e3,1784.0,Medellín,Ecommerce,Punto físico,0,21.0,329700.0,15700.0,18.0,1.0,0.9004,5.7,0
80bcfed5b5e8518d,944.0,Bogotá,Natural,Punto físico,1,5.0,172600.0,3700.0,10.0,1.0,0.8473,10.0,0
3800dec6cdef4ea2,1273.0,Medellín,Empresa,Web,0,15.0,591000.0,39400.0,63.0,2.0,0.7947,10.0,0
437891ea65141dc9,1941.0,Bogotá,Natural,Web,0,2.0,172600.0,14500.0,119.0,2.0,0.7665,6.9,1
d06ac6ca1d3bfdd8,1728.0,Bogotá,Natural,Punto físico,1,4.0,42000.0,10500.0,38.0,2.0,0.8788,7.3,0
b1ca0ce7c57da218,1735.0,Bogotá,Empresa,Punto físico,0,9.0,416700.0,46300.0,31.0,0.0,0.9532,7.6,0
23cc46e90d9386d2,1453.0,Medellín,Ecommerce,API,0,20.0,290000.0,14500.0,66.0,0.0,0.8565,7.4,0
c1f5013919d3abe5,1180.0,Cali,Natural,App,1,7.0,172600.0,16300.0,49.0,1.0,0.9063,6.5,0
503b523f4a4f7707,550.0,Manizales,Empresa,App,1,11.0,463100.0,42100.0,17.0,0.0,0.9264,8.7,0
40a8139d05a463a8,1995.0,Medellín,Empresa,Punto físico,0,9.0,254700.0,28300.0,95.0,1.0,0.8982,5.9,0
0dff4a0a0627a59c,761.0,Bogotá,Natural,Web,0,8.0,34500.0,6900.0,109.0,2.0,0.8788,5.0,1
4cfe5820dd3931e9,948.0,Cali,Empresa,API,0,7.0,364700.0,52100.0,43.0,3.0,0.8816,5.5,0
689d66d5c7abe799,442.0,Medellín,Empresa,Web,1,8.0,368800.0,46100.0,23.0,2.0,0.8033,5.0,1
6483ed05df7cef2f,1040.0,Bucaramanga,Natural,App,0,5.0,71500.0,14300.0,24.0,2.0,0.8719,6.5,1
870a66cb0203ca55,1273.0,Cali,Empresa,Web,0,13.0,500500.0,38500.0,37.0,0.0,0.8788,3.7,0
86e7a9d75e1047ec,784.0,Bogotá,Natural,Web,0,5.0,60500.0,12100.0,12.0,2.0,0.837,7.3,0
65173f7430b84eb7,1529.0,Pereira,Natural,API,0,3.0,172600.0,17700.0,20.0,1.0,0.8617,6.5,0
3e967d564fbab452,594.0,Medellín,Empresa,API,1,24.0,1605600.0,66900.0,13.0,1.0,0.7168,10.0,0
31cceaf561198fec,673.0,Bogotá,Natural,App,0,3.0,24300.0,8100.0,2.0,1.0,0.9734,6.6,0
a578e96f071589e7,945.0,Medellín,Natural,App,0,3.0,47400.0,15800.0,8.0,1.0,1.0,5.9,0
ad3ba7a04529b088,1920.0,Bogotá,Empresa,App,0,14.0,204400.0,14600.0,25.0,5.0,1.0,7.7,1
caa6ad6ea26566ed,777.0,Bogotá,Natural,App,0,4.0,36000.0,9000.0,24.0,1.0,0.8788,4.2,1
e1ef40499b262ec3,1849.0,Medellín,Natural,Punto físico,1,4.0,33200.0,8300.0,4.0,1.0,0.8399,8.0,0
e3ebd4daa633d2d1,666.0,Bucaramanga,Natural,App,0,3.0,40200.0,15900.0,114.0,1.0,0.9305,6.5,1
51947f53666e3fd4,838.0,Bogotá,Empresa,Web,1,7.0,266700.0,38100.0,154.0,1.0,0.8173,2.7,1
ec6e3ee1ad7acea3,2046.0,Barranquilla,Empresa,Punto físico,0,11.0,519200.0,47200.0,134.0,0.0,0.8546,5.1,1
84746061362d5166,1964.0,Medellín,Empresa,Punto físico,0,16.0,13778000.0,44600.0,48.0,1.0,0.791,4.0,0
201d2526636be9a7,625.0,Medellín,Empresa,App,0,10.0,172600.0,57400.0,14.0,0.0,0.9392,5.0,1
465f92ff3ba5b4e7,884.0,Pasto,Ecommerce,API,0,21.0,336000.0,16000.0,35.0,1.0,1.0,7.8,0
b2de925deaaa3865,881.0,Bucaramanga,Natural,API,0,3.0,35100.0,11700.0,48.0,2.0,0.8476,6.1,1
ca08acaf9fe90980,782.0,Bogotá,Empresa,App,0,11.0,952600.0,86600.0,31.0,0.0,1.0,6.4,1
e2b1977957f3795b,890.0,Bogotá,Empresa,App,0,15.0,751500.0,50100.0,27.0,2.0,0.9808,5.1,0
0f76397bd109d2b4,1899.0,Bogotá,Natural,Punto físico,0,6.0,42270000.0,4800.0,19.0,0.0,0.7773,6.5,0
7fa9d500bc1932c1,1831.0,Medellín,Natural,App,0,4.0,24800.0,6200.0,23.0,3.0,0.7846,9.0,0
3fde925c563ad25c,532.0,Bogotá,Natural,App,0,6.0,32400.0,5400.0,31.0,0.0,0.8037,10.0,0
a8e1cb99a01ebde3,788.0,Cali,Empresa,App,0,13.0,798200.0,61400.0,56.0,1.0,0.965,10.0,0
2f53f039a5cf8934,1294.0,Bogotá,Empresa,Punto físico,0,20.0,888000.0,44400.0,20.0,1.0,0.807,6.5,1
6eb582e8299d2c68,1419.0,Cali,Natural,Web,0,5.0,56500.0,11300.0,22.0,0.0,0.7473,6.5,0
d088c569904127d7,957.0,Bogotá,Empresa,App,1,16.0,592000.0,37000.0,31.0,1.0,0.9567,8.3,0
0c366cfc5a0d542b,588.0,Bogotá,Natural,Punto físico,0,5.0,52500.0,10500.0,32.0,0.0,0.6313,4.1,0
34da9a3d19bd2c22,1796.0,Cali,Natural,App,0,7.0,172600.0,15900.0,15.0,2.0,0.9105,8.2,0
b21c103b8be822b1,2123.0,Medellín,Natural,Punto físico,0,9.0,100800.0,15900.0,13.0,0.0,0.8139,1.9,0
679b9ded151dc3b5,612.0,Barranquilla,Natural,Punto físico,0,5.0,64500.0,12900.0,6.0,1.0,0.8631,6.7,1
1d46165a6cf03bf1,762.0,Pereira,Natural,App,0,3.0,54900.0,18300.0,31.0,1.0,0.7551,6.8,1
496ab87b614320db,1850.0,Cartagena,Empresa,API,1,9.0,597600.0,66400.0,95.0,1.0,0.8498,7.0,0
afbff06eacf5dfe4,634.0,Medellín,Ecommerce,App,0,24.0,223200.0,9300.0,31.0,0.0,0.8388,4.7,0
ff14d22010857b72,1906.0,Bogotá,Natural,Web,0,5.0,61500.0,12300.0,29.0,3.0,0.8788,5.9,1
8b4856d8cca117ee,1273.0,Bogotá,Empresa,Punto físico,0,15.0,309000.0,20600.0,27.0,1.0,0.7608,7.5,0
9c15f376659bf857,389.0,Medellín,Natural,Web,0,6.0,52200.0,8700.0,37.0,1.0,0.8159,7.0,1
425aeb8e0cf6841a,1609.0,Medellín,Natural,Web,1,6.0,172600.0,20700.0,18.0,1.0,0.8268,4.2,1
9a218a178bf532f2,652.0,Cartagena,Empresa,App,0,14.0,159600.0,11400.0,8.0,2.0,0.7716,8.2,0
76a765ad9d96cad5,1079.0,Medellín,Natural,Punto físico,0,5.0,57500.0,11500.0,54.0,2.0,0.826,6.5,1
9a3f0184f51eac80,757.0,Bogotá,Natural,App,0,2.0,26600.0,13300.0,100.0,2.0,0.7601,8.8,1
120fba11061d78b5,1463.0,Medellín,Empresa,Web,1,14.0,172600.0,54800.0,18.0,2.0,0.9858,2.6,1
57236607e4ad2bca,2170.0,Barranquilla,Natural,Punto físico,0,5.0,48500.0,9700.0,13.0,2.0,0.9106,5.8,1
baac1b83b3c2d3d9,1969.0,Barranquilla,Ecommerce,API,0,22.0,506000.0,23000.0,20.0,2.0,1.0,4.7,0
086fd5e6186a217c,473.0,Bucaramanga,Empresa,App,0,6.0,268800.0,44800.0,159.0,0.0,0.9123,8.9,0
aaa938cdab24717a,1437.0,Bogotá,Ecommerce,Web,0,22.0,400400.0,18200.0,9.0,1.0,1.0,10.0,0
24dd85ea6971624c,1273.0,Bucaramanga,Empresa,App,1,8.0,718500.0,47900.0,17.0,3.0,0.9164,9.2,0
381bfef10b62e3bb,1050.0,Bucaramanga,Natural,Web,0,7.0,82600.0,11800.0,59.0,2.0,0.8386,6.1,1
546243ddce2f545f,1273.0,Medellín,Natural,API,0,2.0,39400.0,19700.0,32.0,1.0,0.7534,5.4,1
9ddf6cf274c630e9,1077.0,Barranquilla,Empresa,Web,0,12.0,386400.0,32200.0,6.0,3.0,0.7238,7.0,1
e3bb27f5ffd42cdf,423.0,Medellín,Ecommerce,Web,0,8.0,121600.0,15200.0,77.0,1.0,0.9038,6.5,1
9e28a1d7475743bb,1273.0,Cartagena,Ecommerce,App,0,18.0,367200.0,15900.0,93.0,1.0,0.9701,6.3,0
6e8b44ab7715b71a,1273.0,Bucaramanga,Ecommerce,API,0,26.0,413400.0,15900.0,31.0,2.0,0.8788,6.5,1
dcaf0611ec19b57d,505.0,Cartagena,Natural,App,1,5.0,47500.0,9500.0,11.0,1.0,0.8151,3.1,0
cf1cfb151ddb04f9,1617.0,Barranquilla,Natural,Web,0,8.0,86400.0,10800.0,54.0,1.0,0.9379,2.7,0
cf1e8bcc81e31e6e,647.0,Barranquilla,Natural,Web,1,5.0,81000.0,16200.0,65.0,1.0,0.8419,5.2,0
44ac67d7ba9d4de9,1349.0,Cali,Natural,App,1,4.0,58400.0,14600.0,15.0,1.0,0.8961,3.9,1
a771a8f3333a0b4d,1747.0,Medellín,Natural,Punto físico,0,3.0,35700.0,15900.0,105.0,0.0,0.8546,6.5,1
7b2f52def152853c,944.0,Pereira,Ecommerce,Web,1,19.0,252700.0,13300.0,37.0,4.0,0.8953,2.1,1
d1b96b9c48409e55,386.0,Cali,Natural,Punto físico,0,3.0,52800.0,17600.0,36.0,0.0,0.9474,6.5,0
0a9935131a61f488,2172.0,Bogotá,Natural,Punto físico,0,6.0,50400.0,8400.0,20.0,5.0,0.9121,8.6,0
b81270d05c914b25,1171.0,Manizales,Empresa,Punto físico,0,11.0,321200.0,29200.0,15.0,1.0,0.8769,6.6,0
1ff4f515e448df13,806.0,Bogotá,Natural,App,0,7.0,172600.0,11000.0,72.0,2.0,0.8512,7.1,0
176824673c63d0b4,741.0,Cúcuta,Empresa,Punto físico,0,13.0,39400000.0,42400.0,20.0,0.0,0.8742,6.5,0
1e4fa4171900264e,1273.0,Bogotá,Natural,Web,1,5.0,61500.0,12300.0,42.0,0.0,0.8953,5.8,0
8d8499517293ace1,1273.0,Bogotá,Natural,Web,0,8.0,34200.0,17100.0,21.0,0.0,0.7817,4.1,0
f2b4e7212dfee7b8,1177.0,Bucaramanga,Empresa,Punto físico,1,8.0,618000.0,61800.0,9.0,5.0,0.9664,9.3,0
cdc68e35fec8f8d5,1006.0,Bogotá,Ecommerce,App,0,18.0,248400.0,13800.0,36.0,1.0,0.8788,9.7,0
54834486e942ba32,933.0,Bogotá,Natural,Web,0,4.0,18800.0,4700.0,47.0,1.0,0.8827,6.0,0
23bc47bf84bfa41c,642.0,Bogotá,Empresa,API,0,17.0,850000.0,50000.0,80.0,1.0,0.93,8.7,1
490881c9b2d6b4b3,1698.0,Medellín,Natural,Web,0,1.0,11800.0,11800.0,44.0,0.0,0.8788,8.4,1
8168c05f989ba136,1743.0,Medellín,Empresa,App,0,15.0,493500.0,32900.0,28.0,0.0,1.0,8.3,0
bc47b3d3dc368f34,1491.0,Medellín,Ecommerce,App,1,11.0,173800.0,15800.0,64.0,0.0,0.8193,2.0,0
5edd147a0043cd3e,1953.0,Bucaramanga,Natural,Web,1,3.0,60900.0,20300.0,7.0,1.0,0.8009,4.2,1
d10bace826ae19b5,1060.0,Bogotá,Natural,Web,1,4.0,48800.0,12200.0,101.0,1.0,0.8402,9.9,1
c95c3c718a977de3,1154.0,Cali,Empresa,App,0,14.0,295400.0,21100.0,13.0,0.0,0.7488,7.6,0
486016cbbacd2941,676.0,Bogotá,Natural,Punto físico,1,4.0,49695000.0,15100.0,43.0,1.0,0.7606,7.9,0
123a86f301cbf9e6,748.0,Bogotá,Empresa,Web,0,17.0,569500.0,15900.0,14.0,0.0,0.8497,8.4,0
887796a8a1b0ba8d,1843.0,Medellín,Natural,Web,0,6.0,172600.0,15900.0,113.0,3.0,0.8074,7.9,1
7d70554f8a8c7c00,1041.0,Bogotá,Empresa,Punto físico,1,16.0,988800.0,61800.0,44.0,0.0,0.8176,8.5,0
f7dbd16990e6b012,1565.0,Medellín,Ecommerce,Web,1,19.0,442700.0,23300.0,105.0,0.0,0.9567,3.4,0
5a8b3690423762b6,1273.0,Bogotá,Empresa,App,1,11.0,628100.0,57100.0,6.0,0.0,1.0,7.8,0
35e5a388aadf04e1,1580.0,Medellín,Natural,Punto físico,0,4.0,52800.0,13200.0,1.0,0.0,0.7836,4.6,0
84f5386ffdc88308,1847.0,Cartagena,Natural,App,0,5.0,65000.0,13000.0,28.0,0.0,0.8509,6.5,1
10316bdd54504b07,2008.0,Cali,Natural,Web,0,21.0,357000.0,17000.0,31.0,3.0,0.815,6.5,0
56075027259a0607,2043.0,Bogotá,Natural,Punto físico,1,6.0,106800.0,17800.0,16.0,0.0,1.0,6.5,1
29258d6b100a43fc,1788.0,Manizales,Ecommerce,Punto físico,1,16.0,129600.0,8100.0,45.0,1.0,0.8446,4.7,0
7525c431057a8e7d,2191.0,Pereira,Ecommerce,App,0,16.0,187200.0,11700.0,80.0,0.0,0.9337,7.8,0
f9da3b4f603331da,537.0,Medellín,Natural,Web,0,3.0,30000.0,10000.0,2.0,1.0,0.7731,4.6,0
d587a48e36cfcbe0,1580.0,Cartagena,Natural,Punto físico,0,4.0,40400.0,10100.0,62.0,1.0,0.8559,7.8,1
73aa0dcfb5ed593f,1516.0,Medellín,Natural,Web,0,5.0,65000.0,13000.0,61.0,0.0,0.9188,0.2,0
3da300107a2cc516,1273.0,Cali,Empresa,App,0,14.0,898800.0,64200.0,14.0,1.0,0.8779,9.1,0
4239a9f70014ec5c,1610.0,Bogotá,Natural,App,0,8.0,20400.0,10200.0,4.0,3.0,0.9815,7.1,1
47b43d442c1fdca5,1566.0,Bogotá,Natural,Punto físico,0,3.0,23700.0,7900.0,8.0,2.0,0.8561,8.2,0
f390b0277c4b9fcc,380.0,Cúcuta,Empresa,Punto físico,0,12.0,564000.0,47000.0,1.0,1.0,0.994,5.8,0
379c6fad7dce34e3,1483.0,Cali,Empresa,Web,0,8.0,498000.0,41500.0,13.0,1.0,0.9997,7.1,0
cc27bebe699c4c25,1558.0,Cartagena,Natural,Web,1,10.0,84000.0,8400.0,30.0,2.0,0.8426,7.1,0
95c4e7a1cea21bf0,1101.0,Manizales,Natural,Web,1,4.0,30733000.0,10500.0,53.0,3.0,0.8654,10.0,0
793694e661016f14,1328.0,Bogotá,Ecommerce,Web,0,11.0,255200.0,23200.0,46.0,1.0,0.9388,7.7,1
844577b0e4dc06d1,1902.0,Medellín,Natural,App,1,3.0,28888000.0,9800.0,4.0,1.0,0.8336,9.1,0
8fb29633af085cb0,1363.0,Bogotá,Empresa,App,0,15.0,571500.0,38100.0,35.0,1.0,0.7878,7.0,1
fac6d7cb53463361,960.0,Manizales,Ecommerce,App,1,17.0,290700.0,17100.0,30.0,1.0,0.8394,4.2,0
8c725976a30ce4b2,1570.0,Bogotá,Natural,App,0,5.0,62500.0,12500.0,78.0,0.0,0.8868,4.9,1
16a0a9b0d9ed0b0c,1097.0,Bucaramanga,Empresa,App,0,11.0,669900.0,60900.0,117.0,2.0,0.9355,9.4,0
7a6ed05696ce0423,499.0,Barranquilla,Empresa,Web,0,8.0,320800.0,40100.0,8.0,2.0,1.0,8.0,0
fba98dfaa1c92fa4,505.0,Barranquilla,Ecommerce,Web,1,18.0,234000.0,13000.0,125.0,1.0,0.8794,4.7,0
030c23de6027bf37,585.0,Bogotá,Empresa,Web,0,9.0,382500.0,42500.0,19.0,1.0,0.8829,6.5,0
e8f0a2a6e2076836,624.0,Bogotá,Empresa,App,0,13.0,729300.0,56100.0,15.0,0.0,0.8226,4.7,0
f5ef6ce9dee0e5e3,2001.0,Medellín,Natural,App,0,8.0,61200.0,15300.0,11.0,0.0,0.8351,6.5,1
fa8bb549ae3f384c,1273.0,Bogotá,Natural,Web,0,3.0,44700.0,15900.0,43.0,3.0,0.9779,8.9,1
0957e077f48b516d,966.0,Cali,Empresa,Web,0,12.0,811200.0,67600.0,14.0,1.0,0.9595,6.7,0
08a33c10e36075f5,1866.0,Bogotá,Natural,Web,0,2.0,17400.0,8700.0,45.0,2.0,0.9967,5.0,1
e4c56e216a6a6c5d,874.0,Bucaramanga,Empresa,App,0,14.0,543200.0,38800.0,2.0,1.0,0.6691,3.9,0
0e181e3b6a06719b,1335.0,Bogotá,Ecommerce,Punto físico,0,22.0,446600.0,20300.0,14.0,1.0,0.7762,7.9,0
eae17d0332560bb0,1273.0,Bucaramanga,Empresa,Web,1,8.0,270600.0,45100.0,79.0,0.0,0.935,5.6,0
e8b79a80857fe27b,368.0,Bucaramanga,Empresa,App,0,8.0,513000.0,51300.0,7.0,1.0,0.8788,4.2,0
9cb92e482893bb34,755.0,Cali,Empresa,Web,0,10.0,508000.0,50800.0,10.0,1.0,0.9507,8.3,1
c5e08fe880befc61,1273.0,Pereira,Natural,Punto físico,1,0.0,0.0,11100.0,84.0,2.0,0.8912,5.8,1
9d3c2b77ac977335,930.0,Cartagena,Natural,Punto físico,0,4.0,42800.0,10700.0,173.0,0.0,0.8947,8.8,0
e0f2f3f0459c67da,858.0,Medellín,Empresa,Web,1,13.0,429000.0,33000.0,46.0,0.0,0.9592,5.1,0
9930be606cbab90c,807.0,Bogotá,Ecommerce,Punto físico,0,21.0,172600.0,17100.0,101.0,1.0,0.8788,6.9,0
bf606d364c3e215c,665.0,Bogotá,Natural,Punto físico,0,5.0,77500.0,15500.0,19.0,1.0,0.9386,9.5,0
1b8276329429a573,831.0,Medellín,Natural,Web,0,8.0,76800.0,12800.0,69.0,3.0,0.9292,7.0,1
650d560bf0f8eb83,718.0,Medellín,Natural,App,1,8.0,85600.0,10700.0,18.0,0.0,0.7816,9.8,0
1a36b9c71fee57f9,1245.0,Manizales,Natural,API,0,4.0,55200.0,13800.0,31.0,1.0,1.0,2.8,1
6ceac311b27613d9,1644.0,Bogotá,Empresa,Web,1,18.0,925200.0,51400.0,187.0,1.0,0.916,4.9,1
9d77e22c74c307dd,575.0,Bucaramanga,Natural,Punto físico,0,17.0,172600.0,14000.0,67.0,1.0,1.0,6.5,0
dfc4e2dcd518d352,2108.0,Pereira,Ecommerce,App,0,21.0,401100.0,19100.0,1.0,0.0,1.0,9.1,0
60304266b3a8908d,543.0,Bogotá,Natural,Web,1,5.0,68500.0,13700.0,45.0,2.0,0.9062,3.3,1
63b7c6c9cfe1f68c,2063.0,Bogotá,Ecommerce,Web,0,25.0,450000.0,18000.0,31.0,1.0,0.7634,4.0,0
a4d9c8f25ac630e3,2023.0,Pasto,Empresa,App,0,17.0,727600.0,42800.0,38.0,0.0,0.9376,6.5,0
f9b9c01be594ff95,1825.0,Cali,Natural,App,0,2.0,31200.0,15600.0,3.0,3.0,0.8503,7.4,0
822e63ee73317a30,727.0,Cúcuta,Empresa,API,0,11.0,172600.0,56600.0,71.0,0.0,0.8405,1.2,0
d8249ce15be97f08,1761.0,Bogotá,Empresa,Web,0,11.0,394900.0,35900.0,197.0,2.0,0.8462,10.0,1
40d30b134860556c,722.0,Bogotá,Ecommerce,Web,0,19.0,172600.0,14700.0,51.0,3.0,0.9461,7.8,0
a6af0b13ab9ae271,1413.0,Medellín,Natural,Web,1,5.0,18500.0,3700.0,11.0,1.0,0.8257,8.4,0
7a6ebf3632c26034,1457.0,Bogotá,Natural,App,0,6.0,172600.0,13000.0,1.0,1.0,0.9333,6.0,1
8cafb3d0eba81d1c,813.0,Bogotá,Natural,App,0,4.0,44400.0,11100.0,2.0,1.0,0.9292,7.6,0
4d63da8608e67362,1469.0,Cali,Empresa,Punto físico,1,12.0,172600.0,66800.0,31.0,3.0,0.6766,6.3,0
5f7aaa504810a50f,1731.0,Barranquilla,Natural,App,1,8.0,450900.0,15900.0,23.0,1.0,0.8094,4.7,0
7249d7115d5b3579,1099.0,Bogotá,Empresa,Web,0,17.0,1174700.0,69100.0,11.0,0.0,0.8626,7.0,0
32b83b6552183ad7,1111.0,Bucaramanga,Empresa,Web,0,12.0,710400.0,59200.0,31.0,0.0,0.9213,5.7,0
9ced9c2888c75253,1558.0,Pasto,Ecommerce,Web,1,15.0,160500.0,10700.0,31.0,1.0,0.8788,6.5,0
2759876b43aa14ae,430.0,Bucaramanga,Natural,App,1,7.0,40600.0,15900.0,31.0,0.0,0.9236,6.5,0
56a97ebe2def3e08,1744.0,Cúcuta,Empresa,App,1,10.0,172600.0,26400.0,57.0,1.0,0.8715,6.2,0
d4aad96a35aeaf2e,921.0,Bogotá,Natural,App,1,3.0,172600.0,18400.0,35.0,1.0,0.7736,5.4,1
54424153a4aede58,1273.0,Medellín,Natural,Punto físico,1,2.0,24200.0,15900.0,54.0,1.0,0.9638,6.8,0
6d7cd50efaeed5cb,1297.0,Bogotá,Empresa,App,0,7.0,142100.0,20300.0,23.0,1.0,0.8572,6.4,0
37327606f6d9c7f7,1361.0,Cali,Natural,Punto físico,1,4.0,62000.0,15500.0,116.0,3.0,0.9011,5.5,1
5c66eb1a373b969b,1223.0,Bogotá,Natural,Punto físico,0,4.0,47200.0,11800.0,52.0,0.0,0.8362,6.5,1
540dffcb7f5b1272,2003.0,Cali,Empresa,App,1,15.0,778500.0,51900.0,24.0,1.0,0.8453,4.6,1
204c4c8ffb90595d,1556.0,Barranquilla,Natural,Web,0,6.0,48000.0,8000.0,16.0,2.0,0.8922,0.9,1
6d49c4aa6251d0cf,481.0,Bogotá,Natural,Punto físico,0,5.0,172600.0,12400.0,31.0,1.0,0.9838,6.5,1
1357fb92bc9e90f7,1327.0,Bogotá,Natural,Punto físico,1,4.0,72000.0,18000.0,12.0,0.0,0.8679,7.3,0
3a993516d2ca188e,417.0,Bogotá,Natural,API,0,17.0,761600.0,44800.0,12.0,2.0,0.8136,5.4,0
3c20f229ecdae6da,1449.0,Cartagena,Natural,App,0,7.0,112000.0,16000.0,100.0,3.0,1.0,7.4,0
fc35ae01c7d84f06,1008.0,Cali,Empresa,Web,0,13.0,622700.0,47900.0,32.0,1.0,0.9358,3.7,0
205e8c4e3bb2cdf6,1107.0,Manizales,Empresa,Web,1,7.0,313600.0,44800.0,156.0,1.0,0.9378,8.8,1
262d426dbe9e7f79,1565.0,Bogotá,Natural,App,0,4.0,45600.0,11400.0,6.0,3.0,0.8483,5.4,0
0476ed5f464b6b7d,1130.0,Pereira,Empresa,Web,0,8.0,357600.0,44700.0,82.0,2.0,0.8702,5.0,0
970c34e753a425f2,2158.0,Medellín,Natural,App,0,4.0,172600.0,14500.0,10.0,1.0,0.868,4.9,0
8efebe8ce0f41d93,1362.0,Bogotá,Natural,App,0,5.0,61500.0,12300.0,1.0,1.0,0.7856,6.1,0
99a406259d82aa88,1532.0,Barranquilla,Natural,App,1,4.0,58800.0,14700.0,30.0,1.0,0.924,7.3,0
f0186dc055f3fcf3,2146.0,Bogotá,Ecommerce,Punto físico,0,18.0,275400.0,15300.0,58.0,1.0,0.8921,8.4,0
768729d188a667d3,1064.0,Manizales,Empresa,App,1,15.0,741000.0,49400.0,69.0,0.0,0.8647,3.6,0
91679987b4b4aaa1,1205.0,Medellín,Natural,Punto físico,1,5.0,52000.0,10400.0,3.0,4.0,1.0,10.0,1
78158c52083337cd,2011.0,Barranquilla,Empresa,App,0,10.0,486000.0,48600.0,119.0,1.0,0.9854,5.1,0
621eedbf59c96caa,1417.0,Cúcuta,Empresa,Punto físico,1,6.0,210000.0,35000.0,33.0,1.0,0.8575,6.5,0
e64221ee9a757a51,1866.0,Medellín,Natural,App,1,5.0,80000.0,16000.0,70.0,1.0,0.8884,7.2,0
e2280a61cc3639dc,2090.0,Manizales,Ecommerce,Punto físico,0,8.0,203400.0,11300.0,81.0,1.0,0.775,7.8,0
746281f43b071802,370.0,Cartagena,Natural,Punto físico,0,4.0,28208000.0,8400.0,90.0,0.0,0.8788,10.0,0
dc303112866cbdac,601.0,Barranquilla,Empresa,App,0,12.0,362400.0,30200.0,15.0,1.0,0.8788,4.6,0
f4210627f8b5f82d,434.0,Medellín,Ecommerce,Web,1,21.0,441000.0,21000.0,20.0,1.0,0.6555,8.5,0
dae7ef6b3da7759b,1578.0,Cali,Empresa,Web,1,8.0,400000.0,15900.0,42.0,1.0,0.9039,2.8,0
5264e10bf07c7b9d,1014.0,Bucaramanga,Empresa,Punto físico,1,13.0,534300.0,41100.0,40.0,0.0,0.8201,6.3,0
683762f1f44afdca,569.0,Bogotá,Ecommerce,Web,0,8.0,456000.0,19000.0,29.0,1.0,0.9209,3.7,0
171ca78e0107848c,1273.0,Bogotá,Natural,App,0,5.0,172600.0,3000.0,31.0,3.0,0.9824,7.6,0
2df80534c2618bac,1562.0,Cartagena,Ecommerce,App,0,17.0,295800.0,17400.0,31.0,0.0,0.8647,10.0,0
93eecfc862d71938,743.0,Barranquilla,Empresa,App,1,9.0,600300.0,15900.0,31.0,0.0,0.7739,5.1,0
68fd0ba2bac28554,2100.0,Bogotá,Ecommerce,App,1,23.0,363400.0,15800.0,11.0,0.0,0.7482,6.5,0
7dcc3442839ec29e,1497.0,Medellín,Natural,App,0,2.0,8600.0,4300.0,31.0,0.0,0.9316,8.3,0
b4108090ffe4eab1,1273.0,Cali,Natural,API,1,4.0,34800.0,8700.0,55.0,0.0,0.9565,6.5,0
4094cd7ea4a8de69,1458.0,Cali,Empresa,App,1,9.0,344700.0,38300.0,54.0,0.0,0.8788,6.7,0
f3b6b4dfdc1a7aae,1997.0,Bogotá,Ecommerce,App,0,19.0,378100.0,19900.0,190.0,1.0,0.8165,6.3,1
aecdbf91ee09ea39,854.0,Bogotá,Natural,Web,1,5.0,74500.0,15900.0,31.0,1.0,0.9263,8.8,0
7de3c0f4707b509a,1111.0,Bogotá,Natural,Punto físico,0,4.0,17659000.0,10100.0,68.0,1.0,0.7357,10.0,0
46108e6254c64572,1273.0,Bogotá,Ecommerce,App,1,25.0,440000.0,17600.0,57.0,2.0,0.7174,10.0,0
68fc5a1a552416a6,2017.0,Barranquilla,Empresa,Punto físico,1,8.0,90800.0,45400.0,31.0,2.0,0.8662,6.5,0
53efdf04e689f230,516.0,Bogotá,Natural,Punto físico,0,4.0,172600.0,15800.0,56.0,1.0,0.9333,4.5,0
50859d2365fdbeed,1604.0,Bogotá,Natural,API,1,4.0,61600.0,15400.0,1.0,3.0,0.8426,6.4,1
d28002b589b485fd,697.0,Barranquilla,Empresa,Web,0,13.0,832000.0,64000.0,1.0,0.0,1.0,6.5,0
962fa01d7d434b68,607.0,Barranquilla,Natural,App,0,2.0,21200.0,10600.0,31.0,1.0,0.8788,3.5,0
5ed9b04a53d0fca2,1510.0,Bogotá,Empresa,Punto físico,0,18.0,822600.0,45700.0,22.0,1.0,0.9138,8.1,0
8d105df3ab153103,1103.0,Manizales,Ecommerce,API,0,15.0,270000.0,18000.0,86.0,3.0,0.7519,8.0,0
